Date,Timestamp,Year,line_name,DeviceID,product_name,Shift,Planned,Qty,Good,Scrap,Runtime,Down
2024-06-10,2024-06-10 00:00:00,2024,Line D2 - Final Test,test-001,Pump Seal Kit,Swing,76,76,73,3,478,2
2024-06-10,2024-06-10 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Night,83,81,78,3,468,12
2024-06-11,2024-06-11 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Day,42,39,37,2,461,19
2024-06-11,2024-06-11 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Swing,41,39,39,0,476,4
2024-06-11,2024-06-11 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Night,100,99,98,1,478,2
2024-06-11,2024-06-11 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Day,105,98,93,5,461,19
2024-06-11,2024-06-11 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Swing,72,63,63,0,468,12
2024-06-11,2024-06-11 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 350 Submersible Pump,Night,98,85,81,4,463,17
2024-06-11,2024-06-11 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Day,89,88,84,4,472,8
2024-06-11,2024-06-11 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Swing,45,41,41,0,470,10
2024-06-11,2024-06-11 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Night,115,110,106,4,471,9
2024-06-11,2024-06-11 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 3000 Steam Turbine,Day,63,56,56,0,466,14
2024-06-11,2024-06-11 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Swing,63,58,57,1,477,3
2024-06-11,2024-06-11 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Night,81,73,73,0,461,19
2024-06-11,2024-06-11 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,40,39,39,0,474,6
2024-06-11,2024-06-11 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Swing,108,103,99,4,461,19
2024-06-11,2024-06-11 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Night,86,83,79,4,468,12
2024-06-11,2024-06-11 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,107,97,97,0,462,18
2024-06-11,2024-06-11 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Swing,87,80,79,1,456,24
2024-06-11,2024-06-11 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,93,81,77,4,466,14
2024-06-11,2024-06-11 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Day,46,45,44,1,465,15
2024-06-11,2024-06-11 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Swing,84,79,75,4,477,3
2024-06-11,2024-06-11 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,49,43,42,1,467,13
2024-06-11,2024-06-11 00:00:00,2024,Line D2 - Final Test,test-001,Pump Impeller,Day,54,49,47,2,460,20
2024-06-11,2024-06-11 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Bearing Set,Swing,105,92,91,1,466,14
2024-06-11,2024-06-11 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Night,59,55,55,0,471,9
2024-06-12,2024-06-12 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Day,105,93,89,4,459,21
2024-06-12,2024-06-12 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Swing,60,57,55,2,465,15
2024-06-12,2024-06-12 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Night,58,52,52,0,480,0
2024-06-12,2024-06-12 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Day,60,51,51,0,456,24
2024-06-12,2024-06-12 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Swing,113,114,110,4,478,2
2024-06-12,2024-06-12 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Night,77,73,70,3,470,10
2024-06-12,2024-06-12 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Day,64,61,60,1,470,10
2024-06-12,2024-06-12 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Swing,46,43,43,0,468,12
2024-06-12,2024-06-12 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Night,40,35,35,0,464,16
2024-06-12,2024-06-12 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Day,69,65,62,3,465,15
2024-06-12,2024-06-12 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Swing,92,86,84,2,463,17
2024-06-12,2024-06-12 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Night,88,88,87,1,479,1
2024-06-12,2024-06-12 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,54,47,45,2,464,16
2024-06-12,2024-06-12 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Swing,74,67,67,0,467,13
2024-06-12,2024-06-12 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Night,82,76,75,1,477,3
2024-06-12,2024-06-12 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,82,73,73,0,456,24
2024-06-12,2024-06-12 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Swing,95,86,85,1,473,7
2024-06-12,2024-06-12 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,41,38,37,1,473,7
2024-06-12,2024-06-12 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,92,90,87,3,477,3
2024-06-12,2024-06-12 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,68,59,57,2,465,15
2024-06-12,2024-06-12 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,40,39,38,1,469,11
2024-06-12,2024-06-12 00:00:00,2024,Line D2 - Final Test,test-001,Pump Seal Kit,Day,110,105,102,3,461,19
2024-06-12,2024-06-12 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Swing,75,71,70,1,471,9
2024-06-12,2024-06-12 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Night,113,104,100,4,460,20
2024-06-13,2024-06-13 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Day,72,70,68,2,464,16
2024-06-13,2024-06-13 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Swing,42,39,39,0,459,21
2024-06-13,2024-06-13 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Night,68,62,59,3,461,19
2024-06-13,2024-06-13 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Day,89,82,79,3,478,2
2024-06-13,2024-06-13 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Swing,52,48,47,1,475,5
2024-06-13,2024-06-13 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Night,71,69,66,3,463,17
2024-06-13,2024-06-13 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Day,48,43,42,1,457,23
2024-06-13,2024-06-13 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Swing,75,64,63,1,456,24
2024-06-13,2024-06-13 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Night,50,49,48,1,467,13
2024-06-13,2024-06-13 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 3000 Steam Turbine,Day,93,85,84,1,464,16
2024-06-13,2024-06-13 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Swing,117,116,114,2,473,7
2024-06-13,2024-06-13 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Night,85,79,76,3,461,19
2024-06-13,2024-06-13 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,43,37,36,1,456,24
2024-06-13,2024-06-13 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Swing,65,57,57,0,465,15
2024-06-13,2024-06-13 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Night,106,100,98,2,468,12
2024-06-13,2024-06-13 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Day,61,58,57,1,470,10
2024-06-13,2024-06-13 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Swing,79,75,74,1,460,20
2024-06-13,2024-06-13 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Night,112,102,101,1,461,19
2024-06-13,2024-06-13 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,46,45,45,0,470,10
2024-06-13,2024-06-13 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,51,45,43,2,466,14
2024-06-13,2024-06-13 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,110,105,105,0,475,5
2024-06-13,2024-06-13 00:00:00,2024,Line D2 - Final Test,test-001,Pump Seal Kit,Day,48,47,47,0,477,3
2024-06-13,2024-06-13 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Swing,88,77,74,3,467,13
2024-06-13,2024-06-13 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Night,65,64,62,2,478,2
2024-06-14,2024-06-14 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Day,72,65,63,2,463,17
2024-06-14,2024-06-14 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Swing,41,38,36,2,456,24
2024-06-14,2024-06-14 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Night,40,37,37,0,479,1
2024-06-14,2024-06-14 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 1000 Gas Turbine,Day,51,49,49,0,460,20
2024-06-14,2024-06-14 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Swing,110,101,99,2,457,23
2024-06-14,2024-06-14 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Night,82,75,75,0,473,7
2024-06-14,2024-06-14 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Day,116,109,103,6,474,6
2024-06-14,2024-06-14 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Swing,89,86,83,3,476,4
2024-06-14,2024-06-14 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Night,64,63,60,3,470,10
2024-06-14,2024-06-14 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Day,114,109,105,4,463,17
2024-06-14,2024-06-14 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Swing,91,87,84,3,478,2
2024-06-14,2024-06-14 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Night,115,112,106,6,478,2
2024-06-14,2024-06-14 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,69,62,61,1,466,14
2024-06-14,2024-06-14 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,61,56,55,1,468,12
2024-06-14,2024-06-14 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,81,79,76,3,471,9
2024-06-14,2024-06-14 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,104,92,91,1,469,11
2024-06-14,2024-06-14 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Swing,113,111,111,0,467,13
2024-06-14,2024-06-14 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Night,107,98,95,3,471,9
2024-06-14,2024-06-14 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Day,40,34,34,0,456,24
2024-06-14,2024-06-14 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,108,101,99,2,465,15
2024-06-14,2024-06-14 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Night,97,84,80,4,461,19
2024-06-14,2024-06-14 00:00:00,2024,Line D2 - Final Test,test-001,Pump Impeller,Day,93,87,87,0,461,19
2024-06-14,2024-06-14 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Swing,103,97,94,3,478,2
2024-06-14,2024-06-14 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Night,86,79,77,2,460,20
2024-06-15,2024-06-15 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Day,81,73,71,2,456,24
2024-06-15,2024-06-15 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Swing,107,103,100,3,475,5
2024-06-15,2024-06-15 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Night,63,54,52,2,458,22
2024-06-15,2024-06-15 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Day,73,48,48,0,342,138
2024-06-15,2024-06-15 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Swing,66,65,65,0,467,13
2024-06-15,2024-06-15 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Night,71,65,62,3,457,23
2024-06-15,2024-06-15 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Day,64,58,58,0,474,6
2024-06-15,2024-06-15 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Swing,53,50,50,0,472,8
2024-06-15,2024-06-15 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 1000 Gas Turbine,Night,75,75,73,2,476,4
2024-06-15,2024-06-15 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Day,71,66,66,0,477,3
2024-06-15,2024-06-15 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 1000 Gas Turbine,Swing,97,89,88,1,476,4
2024-06-15,2024-06-15 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Night,49,44,44,0,474,6
2024-06-15,2024-06-15 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Day,63,60,59,1,476,4
2024-06-15,2024-06-15 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Swing,55,50,50,0,464,16
2024-06-15,2024-06-15 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,60,57,55,2,473,7
2024-06-15,2024-06-15 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,46,41,40,1,470,10
2024-06-15,2024-06-15 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Swing,66,58,55,3,461,19
2024-06-15,2024-06-15 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Night,91,83,83,0,470,10
2024-06-15,2024-06-15 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Day,77,68,68,0,474,6
2024-06-15,2024-06-15 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Swing,111,100,100,0,464,16
2024-06-15,2024-06-15 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Night,118,102,102,0,457,23
2024-06-15,2024-06-15 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Day,101,87,84,3,460,20
2024-06-15,2024-06-15 00:00:00,2024,Line D2 - Final Test,test-001,Pump Impeller,Swing,53,51,51,0,475,5
2024-06-15,2024-06-15 00:00:00,2024,Line D2 - Final Test,test-001,Pump Impeller,Night,91,82,79,3,479,1
2024-06-17,2024-06-17 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 3000 Steam Turbine,Day,57,51,49,2,461,19
2024-06-17,2024-06-17 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Swing,40,38,37,1,480,0
2024-06-17,2024-06-17 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 1000 Gas Turbine,Night,82,73,73,0,472,8
2024-06-17,2024-06-17 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Day,111,103,102,1,474,6
2024-06-17,2024-06-17 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 100 Centrifugal Pump,Swing,41,36,35,1,460,20
2024-06-17,2024-06-17 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Night,84,74,73,1,468,12
2024-06-17,2024-06-17 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 350 Submersible Pump,Day,94,87,83,4,465,15
2024-06-17,2024-06-17 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Swing,52,50,49,1,465,15
2024-06-17,2024-06-17 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Night,52,51,50,1,474,6
2024-06-17,2024-06-17 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Day,84,79,75,4,477,3
2024-06-17,2024-06-17 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 350 Submersible Pump,Swing,106,102,101,1,458,22
2024-06-17,2024-06-17 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Night,107,101,98,3,458,22
2024-06-17,2024-06-17 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Day,72,66,63,3,457,23
2024-06-17,2024-06-17 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,98,95,93,2,479,1
2024-06-17,2024-06-17 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 50 Safety Valve,Night,47,45,45,0,467,13
2024-06-17,2024-06-17 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Day,112,100,97,3,470,10
2024-06-17,2024-06-17 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 30 Induction Motor,Swing,71,67,66,1,462,18
2024-06-17,2024-06-17 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Night,86,82,81,1,473,7
2024-06-17,2024-06-17 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Vibration Sensor,Day,118,114,113,1,470,10
2024-06-17,2024-06-17 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Swing,119,119,117,2,473,7
2024-06-17,2024-06-17 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Night,117,106,104,2,479,1
2024-06-17,2024-06-17 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Day,118,109,106,3,473,7
2024-06-17,2024-06-17 00:00:00,2024,Line D2 - Final Test,test-001,Pump Impeller,Swing,72,68,64,4,465,15
2024-06-17,2024-06-17 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Bearing Set,Night,61,55,53,2,477,3
2024-06-18,2024-06-18 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 500 Booster Pump,Day,80,75,73,2,474,6
2024-06-18,2024-06-18 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 350 Submersible Pump,Swing,107,98,96,2,457,23
2024-06-18,2024-06-18 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 100 Centrifugal Pump,Night,94,91,87,4,476,4
2024-06-18,2024-06-18 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 350 Submersible Pump,Day,109,105,101,4,473,7
2024-06-18,2024-06-18 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 500 Booster Pump,Swing,101,94,93,1,458,22
2024-06-18,2024-06-18 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 3000 Steam Turbine,Night,54,51,50,1,479,1
2024-06-18,2024-06-18 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 1000 Gas Turbine,Day,43,42,42,0,467,13
2024-06-18,2024-06-18 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,HelioGen 3000 Steam Turbine,Swing,119,105,102,3,456,24
2024-06-18,2024-06-18 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Night,45,42,42,0,457,23
2024-06-18,2024-06-18 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Day,44,40,39,1,476,4
2024-06-18,2024-06-18 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 100 Centrifugal Pump,Swing,55,51,49,2,471,9
2024-06-18,2024-06-18 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 500 Booster Pump,Night,46,42,41,1,456,24
2024-06-18,2024-06-18 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 25 Control Valve,Day,59,51,50,1,458,22
2024-06-18,2024-06-18 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Swing,99,99,99,0,474,6
2024-06-18,2024-06-18 00:00:00,2024,Line A2 - Valve Machining,mill-001,FlowGuard 10 Control Valve,Night,42,38,38,0,457,23
2024-06-18,2024-06-18 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Day,107,96,91,5,475,5
2024-06-18,2024-06-18 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 60 Servo Motor,Swing,71,63,61,2,467,13
2024-06-18,2024-06-18 00:00:00,2024,Line B2 - Motor Winding,winder-001,TorqueMax 15 Induction Motor,Night,69,61,60,1,466,14
2024-06-18,2024-06-18 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Pressure Sensor,Day,65,62,61,1,471,9
2024-06-18,2024-06-18 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Swing,119,112,106,6,465,15
2024-06-18,2024-06-18 00:00:00,2024,Line C2 - Sensor Calibration,calib-001,SenseLine Temperature Sensor,Night,62,58,58,0,468,12
2024-06-18,2024-06-18 00:00:00,2024,Line D2 - Final Test,test-001,Turbine Blade Set,Day,119,111,111,0,468,12
2024-06-18,2024-06-18 00:00:00,2024,Line D2 - Final Test,test-001,Pump Seal Kit,Swing,105,91,87,4,464,16
2024-06-18,2024-06-18 00:00:00,2024,Line D2 - Final Test,test-001,Pump Impeller,Night,114,102,101,1,462,18
2024-06-19,2024-06-19 00:00:00,2024,Line A1 - Pump Assembly,pump-001,AquaFlow 200 Centrifugal Pump,Day,64,60,59,1,478,2
2024-06-19,2024-06-19 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Swing,47,44,43,1,474,6
2024-06-19,2024-06-19 00:00:00,2024,Line A1 - Pump Assembly,pump-001,HelioGen 2000 Gas Turbine,Night,93,88,85,3,458,22
2024-06-19,2024-06-19 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Day,58,52,51,1,466,14
2024-06-19,2024-06-19 00:00:00,2024,Line B1 - Pump Assembly,pump-002,HelioGen 2000 Gas Turbine,Swing,87,75,71,4,459,21
2024-06-19,2024-06-19 00:00:00,2024,Line B1 - Pump Assembly,pump-002,AquaFlow 200 Centrifugal Pump,Night,117,104,99,5,472,8
2024-06-19,2024-06-19 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 200 Centrifugal Pump,Day,104,103,101,2,470,10
2024-06-19,2024-06-19 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 100 Centrifugal Pump,Swing,85,76,72,4,471,9
2024-06-19,2024-06-19 00:00:00,2024,Line C1 - Turbine Assembly,turbine-001,AquaFlow 500 Booster Pump,Night,77,74,71,3,456,24
2024-06-19,2024-06-19 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,AquaFlow 200 Centrifugal Pump,Day,90,85,83,2,480,0
2024-06-19,2024-06-19 00:00:00,2024,Line D1 - Turbine Assembly,turbine-002,HelioGen 2000 Gas Turbine,Swing,100,95,91,4,463,17
